gse	truth	claude_pred	gpt4o_pred	claude_tp	claude_fp	claude_fn	claude_match	gpt4o_match	input_tokens	output_tokens	cache_read	error
GSE137052	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	9415	240	17820	
GSE66492	http://www.ebi.ac.uk/efo/EFO_0000602			0	0	1	False	False	4176	34	17820	
GSE248542	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	1	0	0	True	True	3020	85	17820	
GSE43301	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	12321	145	17820	
GSE150267	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1776	89	17820	
GSE209970	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3205	89	17820	
GSE92905	http://www.ebi.ac.uk/efo/EFO_0000599	http://www.ebi.ac.uk/efo/EFO_0000599	http://www.ebi.ac.uk/efo/EFO_0000599	1	0	0	True	True	1535	85	17820	
GSE6595	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	http://www.ebi.ac.uk/efo/EFO_0005181	1	1	1	False	False	3679	262	17820	
GSE24071	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1540	91	17820	
GSE161764	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	9195	155	17820	
GSE85290	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1153	89	17820	
GSE244883	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	3055	102	17820	
GSE22935	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	4942	241	17820	
GSE199664	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	20705	207	17820	
GSE94925	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	1	0	0	True	True	1307	85	17820	
GSE84876	http://www.ebi.ac.uk/efo/EFO_0000604	http://www.ebi.ac.uk/efo/EFO_0000604	http://www.ebi.ac.uk/efo/EFO_0000604	1	0	0	True	True	5746	91	17820	
GSE189590	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	4345	85	17820	
GSE29042	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	80921	127	17820	
GSE11659	http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001340,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0022478	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	1	2	2	False	False	2547	378	17820	
GSE102464	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	12924	111	17820	
GSE228218	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	14801	257	17820	
GSE120463	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1262	90	17820	
GSE83356	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022467	0	2	1	False	False	7666	286	17820	
GSE60731	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	24927	207	17820	
GSE253309	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2045	123	17820	
GSE29382	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6472	144	17820	
GSE98839	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	9542	121	17820	
GSE11056	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	14320	251	17820	
GSE55627	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	2659	123	17820	
GSE151565	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	52671	138	17820	
GSE237292	http://www.ebi.ac.uk/efo/EFO_0001332	http://www.ebi.ac.uk/efo/EFO_0001332	http://www.ebi.ac.uk/efo/EFO_0001332	1	0	0	True	True	8387	169	17820	
GSE127543	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	17633	152	17820	
GSE6966	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007735	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007735	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007735	2	0	0	True	True	4644	243	17820	
GSE79543	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	16980	107	17820	
GSE49227	http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0022467,http://www.ebi.ac.uk/efo/EFO_0022473	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022467	0	2	1	False	False	5615	184	17820	
GSE271392	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	8054	126	17820	
GSE207676	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	12019	112	17820	
GSE62625	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	1	0	0	True	True	9513	125	17820	
GSE134333	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	55280	89	17820	
GSE225554	http://gemma.msl.ubc.ca/ont/TGEMO_00179	http://gemma.msl.ubc.ca/ont/TGEMO_00179	http://www.ebi.ac.uk/efo/EFO_0007729	1	0	0	True	False	12731	243	17820	
GSE64959	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	16039	119	17820	
GSE25088	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	8672	200	17820	
GSE106120	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6670	106	17820	
GSE167704	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	7994	109	17820	
GSE3088	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	2	0	0	True	True	29958	244	17820	
GSE10493	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001327,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001332,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0007727,http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001327,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001332,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0007727		7	0	3	False	False	20063	1217	17820	
GSE231882	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	15737	174	17820	
GSE212983	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1432	89	17820	
GSE168822	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1084	89	17820	
GSE217836	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	8446	119	17820	
GSE107655	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	11488	121	17820	
GSE211678	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	6047	159	17820	
GSE185656	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1203	139	17820	
GSE49109	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	5179	134	17820	
GSE110892	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	1017	117	17820	
GSE94559	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	6826	103	17820	
GSE71695	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	3569	92	17820	
GSE162683	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	7266	229	17820	
GSE243471	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	11658	104	17820	
GSE44762	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	4514	87	17820	
GSE61751	http://www.ebi.ac.uk/efo/EFO_0005180			0	0	1	False	False	1226	34	17820	
GSE142678	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	12386	129	17820	
GSE54473	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	2972	96	17820	
GSE226550	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1919	90	17820	
GSE18341	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	7741	141	17820	
GSE180326	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	15215	125	17820	
GSE214294	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	8038	171	17820	
GSE582	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397	1	1	1	False	True	1173	333	17820	
GSE255899	http://www.ebi.ac.uk/efo/EFO_0005181	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	False	7565	145	17820	
GSE62704	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	16620	150	17820	
GSE134807	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	1	1	0	False	True	7160	192	17820	
GSE163671	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	7225	138	17820	
GSE153331	http://www.ebi.ac.uk/efo/EFO_0000601	http://www.ebi.ac.uk/efo/EFO_0000601,http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	1	1	0	False	False	29071	213	17820	
GSE58669	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1650	90	17820	
GSE11911	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	5673	119	17820	
GSE152637	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1168	91	17820	
GSE14971	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3587	102	17820	
GSE20562	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	2142	140	17820	
GSE84645	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6598	113	17820	
GSE141967	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022473	http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	1	1	1	False	False	6001	388	17820	
GSE173865	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	7731	143	17820	
GSE61529	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	3004	114	17820	
GSE226635	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0007732	http://www.ebi.ac.uk/efo/EFO_0005180	1	1	0	False	True	10036	273	17820	
GSE62771	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000598,http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000598,http://www.ebi.ac.uk/efo/EFO_0022397	0	2	1	False	False	18569	166	17820	
GSE182341	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1561	123	17820	
GSE53131	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	1	False	False	4158	148	17820	
GSE277251	http://www.ebi.ac.uk/efo/EFO_0000606		http://www.ebi.ac.uk/efo/EFO_0022397	0	0	1	False	False	1995	34	17820	
GSE65249	http://www.ebi.ac.uk/efo/EFO_0001336	http://www.ebi.ac.uk/efo/EFO_0001336	http://www.ebi.ac.uk/efo/EFO_0001336	1	0	0	True	True	11153	195	17820	
GSE138240	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2780	90	17820	
GSE32201	http://www.ebi.ac.uk/efo/EFO_0005181,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0005181	http://www.ebi.ac.uk/efo/EFO_0005181	1	0	1	False	False	6362	120	17820	
GSE31849	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001332	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	0	2	1	False	False	2935	280	17820	
GSE51008	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	40271	120	17820	
GSE33744	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0005181,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0005181,http://www.ebi.ac.uk/efo/EFO_0022419	1	1	1	False	False	7019	390	17820	
GSE102992	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	11339	186	17820	
GSE45551	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0001329	http://www.ebi.ac.uk/efo/EFO_0001329	1	0	2	False	False	7281	169	17820	
GSE36408	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	12176	118	17820	
GSE171211	http://www.ebi.ac.uk/efo/EFO_0000597	http://www.ebi.ac.uk/efo/EFO_0000597	http://www.ebi.ac.uk/efo/EFO_0000597	1	0	0	True	True	8507	101	17820	
GSE84510	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	4765	119	17820	
GSE31431	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3587	106	17820	
GSE201636	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1465	89	17820	
GSE225868	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	27608	100	17820	
GSE127812	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	5158	121	17820	
GSE17522	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022478	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	2	1	0	False	True	46314	604	17820	
GSE27715	http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0007728	2	1	0	False	False	18088	364	17820	
GSE213251	http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0007728,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0007728	0	2	1	False	False	12493	226	17820	
GSE271337	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728,http://www.ebi.ac.uk/efo/EFO_0022472	http://www.ebi.ac.uk/efo/EFO_0007728	1	1	0	False	True	5555	410	17820	
GSE148029	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1332	107	17820	
GSE198226	http://gemma.msl.ubc.ca/ont/TGEMO_00172	http://gemma.msl.ubc.ca/ont/TGEMO_00172	http://gemma.msl.ubc.ca/ont/TGEMO_00172	1	0	0	True	True	14353	188	17820	
GSE157903	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	5015	120	17820	
GSE6503	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	5934	140	17820	
GSE117749	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	2729	162	17820	
GSE5663	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6127	139	17820	
GSE223176	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	7458	183	17820	
GSE63290	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	13962	137	17820	
GSE75242	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	10391	105	17820	
GSE86082	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6149	152	17820	
GSE140201	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	12888	188	17820	
GSE76999	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	8339	89	17820	
GSE37610	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1248	91	17820	
GSE20160	http://www.ebi.ac.uk/efo/EFO_0000603,http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001327,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001332,http://www.ebi.ac.uk/efo/EFO_0004005,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0007726,http://www.ebi.ac.uk/efo/EFO_0007728,http://www.ebi.ac.uk/efo/EFO_0007731,http://www.ebi.ac.uk/efo/EFO_0007735,http://www.ebi.ac.uk/efo/EFO_0022387			0	0	12	False	False	18540	2048	17820	
GSE51160	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6186	166	17820	
GSE150028	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0020093	http://www.ebi.ac.uk/efo/EFO_0020093	0	1	1	False	False	7643	169	17820	
