gse	truth	claude_pred	gpt4o_pred	claude_tp	claude_fp	claude_fn	claude_match	gpt4o_match	input_tokens	output_tokens	cache_read	error
GSE137052	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	9415	156	17821	
GSE66492	http://www.ebi.ac.uk/efo/EFO_0000602			0	0	1	False	False	4176	34	17821	
GSE248542	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	1	0	0	True	True	3020	85	17821	
GSE43301	http://www.ebi.ac.uk/efo/EFO_0022397		http://www.ebi.ac.uk/efo/EFO_0022397	0	0	1	False	True	12321	121	17821	
GSE150267	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1776	89	17821	
GSE209970	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3205	89	17821	
GSE92905	http://www.ebi.ac.uk/efo/EFO_0000599	http://www.ebi.ac.uk/efo/EFO_0000599	http://www.ebi.ac.uk/efo/EFO_0000599	1	0	0	True	True	1535	85	17821	
GSE6595	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022397		http://www.ebi.ac.uk/efo/EFO_0005181	0	0	2	False	False	3679	34	17821	
GSE24071	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1540	91	17821	
GSE161764	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	9195	155	17821	
GSE85290	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1153	89	17821	
GSE244883	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	3055	102	17821	
GSE22935	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	4942	179	17821	
GSE199664	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	20705	207	17821	
GSE94925	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	1	0	0	True	True	1307	85	17821	
GSE84876	http://www.ebi.ac.uk/efo/EFO_0000604	http://www.ebi.ac.uk/efo/EFO_0000604	http://www.ebi.ac.uk/efo/EFO_0000604	1	0	0	True	True	5746	106	17821	
GSE189590	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	4345	85	17821	
GSE29042	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	80921	154	17821	
GSE11659	http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001340,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0022478	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	1	2	2	False	False	2547	512	17821	
GSE102464	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	12924	126	17821	
GSE228218	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	14801	207	17821	
GSE120463	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1262	89	17821	
GSE83356	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022467	0	2	1	False	False	7666	225	17821	
GSE60731	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0011030	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	24927	181	17821	
GSE253309	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	2045	122	17821	
GSE29382	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	6472	109	17821	
GSE98839	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	9542	121	17821	
GSE11056	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	14320	231	17821	
GSE55627	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	2659	123	17821	
GSE151565	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	52671	116	17821	
GSE237292	http://www.ebi.ac.uk/efo/EFO_0001332	http://www.ebi.ac.uk/efo/EFO_0001332	http://www.ebi.ac.uk/efo/EFO_0001332	1	0	0	True	True	8387	151	17821	
GSE127543	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	17633	151	17821	
GSE6966	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007735	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007735	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007735	2	0	0	True	True	4644	205	17821	
GSE79543	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	16980	107	17821	
GSE49227	http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022467	1	1	0	False	False	5615	147	17821	
GSE271392	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	8054	171	17821	
GSE207676	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	12019	112	17821	
GSE62625	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	1	0	0	True	True	9513	125	17821	
GSE134333	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	55280	120	17821	
GSE225554	http://gemma.msl.ubc.ca/ont/TGEMO_00179	http://gemma.msl.ubc.ca/ont/TGEMO_00179	http://www.ebi.ac.uk/efo/EFO_0007729	1	0	0	True	False	12731	202	17821	
GSE64959	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	16039	85	17821	
GSE25088	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	8672	150	17821	
GSE106120	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6670	106	17821	
GSE167704	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	7994	109	17821	
GSE3088	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001329	2	0	0	True	True	29958	319	17821	
GSE10493	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001327,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001332,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0007727,http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001327,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001332,http://www.ebi.ac.uk/efo/EFO_0005184		6	0	4	False	False	20063	1055	17821	
GSE231882	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	15737	183	17821	
GSE212983	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1432	112	17821	
GSE168822	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1084	89	17821	
GSE217836	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	8446	160	17821	
GSE107655	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	11488	93	17821	
GSE211678	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	6047	159	17821	
GSE185656	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1203	132	17821	
GSE49109	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	5179	133	17821	
GSE110892	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	1017	117	17821	
GSE94559	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	6826	103	17821	
GSE71695	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	3569	92	17821	
GSE162683	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	7266	123	17821	
GSE243471	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	11658	103	17821	
GSE44762	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	4514	87	17821	
GSE61751	http://www.ebi.ac.uk/efo/EFO_0005180			0	0	1	False	False	1226	34	17821	
GSE142678	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	12386	129	17821	
GSE54473	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	2972	108	17821	
GSE226550	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1919	89	17821	
GSE18341	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	7741	141	17821	
GSE180326	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	15215	125	17821	
GSE214294	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	8038	170	17821	
GSE582	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397	2	0	0	True	True	1173	208	17821	
GSE255899	http://www.ebi.ac.uk/efo/EFO_0005181	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	False	7565	156	17821	
GSE62704	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	16620	185	17821	
GSE134807	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	1	0	0	True	True	7160	121	17821	
GSE163671	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	7225	138	17821	
GSE153331	http://www.ebi.ac.uk/efo/EFO_0000601	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	0	2	1	False	False	29071	293	17821	
GSE58669	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1650	89	17821	
GSE11911	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	5673	137	17821	
GSE152637	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1168	90	17821	
GSE14971	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3587	102	17821	
GSE20562	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	2142	140	17821	
GSE84645	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0005181	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6598	110	17821	
GSE141967	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022473	http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	1	1	1	False	False	6001	288	17821	
GSE173865	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	7731	153	17821	
GSE61529	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3004	123	17821	
GSE226635	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	10036	148	17821	
GSE62771	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000598	http://www.ebi.ac.uk/efo/EFO_0000598,http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	False	18569	156	17821	
GSE182341	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1561	123	17821	
GSE53131	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	1	False	False	4158	149	17821	
GSE277251	http://www.ebi.ac.uk/efo/EFO_0000606		http://www.ebi.ac.uk/efo/EFO_0022397	0	0	1	False	False	1995	34	17821	
GSE65249	http://www.ebi.ac.uk/efo/EFO_0001336	http://www.ebi.ac.uk/efo/EFO_0001336	http://www.ebi.ac.uk/efo/EFO_0001336	1	0	0	True	True	11153	189	17821	
GSE138240	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	2780	143	17821	
GSE32201	http://www.ebi.ac.uk/efo/EFO_0005181,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0005181	http://www.ebi.ac.uk/efo/EFO_0005181	1	0	1	False	False	6362	116	17821	
GSE31849	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	False	2935	143	17821	
GSE51008	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	40271	118	17821	
GSE33744	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0005181,http://www.ebi.ac.uk/efo/EFO_0022419	2	0	0	True	False	7019	230	17821	
GSE102992	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	11339	186	17821	
GSE45551	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0022419	http://www.ebi.ac.uk/efo/EFO_0001329	http://www.ebi.ac.uk/efo/EFO_0001329	1	0	2	False	False	7281	151	17821	
GSE36408	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	12176	121	17821	
GSE171211	http://www.ebi.ac.uk/efo/EFO_0000597	http://www.ebi.ac.uk/efo/EFO_0000597	http://www.ebi.ac.uk/efo/EFO_0000597	1	0	0	True	True	8507	99	17821	
GSE84510	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	4765	151	17821	
GSE31431	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3587	88	17821	
GSE201636	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1465	89	17821	
GSE225868	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	False	27608	109	17821	
GSE127812	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	5158	139	17821	
GSE17522	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022478	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	2	1	0	False	True	46314	526	17821	
GSE27715	http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0007728	2	1	0	False	False	18088	295	17821	
GSE213251	http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	0	1	1	False	False	12493	198	17821	
GSE271337	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	1	0	0	True	True	5555	194	17821	
GSE148029	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1332	129	17821	
GSE198226	http://gemma.msl.ubc.ca/ont/TGEMO_00172	http://gemma.msl.ubc.ca/ont/TGEMO_00172	http://gemma.msl.ubc.ca/ont/TGEMO_00172	1	0	0	True	True	14353	134	17821	
GSE157903	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	5015	142	17821	
GSE6503	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	5934	167	17821	
GSE117749	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	2729	121	17821	
GSE5663	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6127	154	17821	
GSE223176	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	7458	185	17821	
GSE63290	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	13962	117	17821	
GSE75242	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	10391	199	17821	
GSE86082	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	6149	149	17821	
GSE140201	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	12888	154	17821	
GSE76999	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	8339	160	17821	
GSE37610	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1248	91	17821	
GSE20160	http://www.ebi.ac.uk/efo/EFO_0000603,http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001327,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0001332,http://www.ebi.ac.uk/efo/EFO_0004005,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0007726,http://www.ebi.ac.uk/efo/EFO_0007728,http://www.ebi.ac.uk/efo/EFO_0007731,http://www.ebi.ac.uk/efo/EFO_0007735,http://www.ebi.ac.uk/efo/EFO_0022387			0	0	12	False	False	18540	2048	17821	
GSE51160	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	6186	175	17821	
GSE150028	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0020093	http://www.ebi.ac.uk/efo/EFO_0020093	0	1	1	False	False	7643	169	17821	
GSE117886	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	7877	160	17821	
GSE459	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1119	125	17821	
