shortName	n_strains	paper_accessible	gemma_uri	gemma_name	gpt_uri	gpt_name	basic_match
GSE168822	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE217836	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE107655	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	TRUE
GSE211678	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE185656	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE49109	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE110892	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	TRUE
GSE94559	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE71695	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE162683	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE243471	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE44762	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	TRUE
GSE61751	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain			FALSE
GSE142678	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE54473	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE226550	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE18341	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE180326	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE214294	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE582	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000602	C57BL/6,BALB/c	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000602	C57BL/6,BALB/c	TRUE
GSE255899	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005181	C57BL	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	FALSE
GSE62704	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	FALSE
GSE134807	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0009917	ICR/HaJ	http://www.ebi.ac.uk/efo/EFO_0009917	ICR/HaJ	TRUE
GSE163671	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE153331	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000601	129xC57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000597	C57BL/6,129 mouse strain	FALSE
GSE58669	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE11911	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	TRUE
GSE152637	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE14971	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE20562	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE84645	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE141967	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022473	C57BL/6,129S/Sv	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000597	C57BL/6,129 mouse strain	TRUE
GSE173865	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE61529	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE226635	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	TRUE
GSE62771	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000598	C57BL/6,129S6	TRUE
GSE182341	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE53131	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6J,C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE277251	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	FALSE
GSE65249	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0001336	CBA/CaJ	http://www.ebi.ac.uk/efo/EFO_0001336	CBA/CaJ	TRUE
GSE138240	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE32201	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005181,http://www.ebi.ac.uk/efo/EFO_0022397	C57BL,C57BL/6	http://www.ebi.ac.uk/efo/EFO_0005181	C57BL	TRUE
GSE31849	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000597	C57BL/6,129 mouse strain	TRUE
GSE51008	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE33744	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022419	DBA/2J,DBA	http://www.ebi.ac.uk/efo/EFO_0022419,http://www.ebi.ac.uk/efo/EFO_0005181	DBA,C57BL	TRUE
GSE102992	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	FALSE
GSE45551	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022419,http://www.ebi.ac.uk/efo/EFO_0001329	BALB/c,DBA,C3H/HeJ	http://www.ebi.ac.uk/efo/EFO_0001329	C3H/HeJ	TRUE
GSE36408	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE171211	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000597	129 mouse strain	http://www.ebi.ac.uk/efo/EFO_0000597	129 mouse strain	TRUE
GSE84510	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE31431	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE201636	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE225868	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	FALSE
GSE127812	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE17522	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	C57BL/6J,DBA/2J	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	C57BL/6J,DBA/2J	TRUE
GSE27715	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0022483	CD1 mus strain,FVB	http://www.ebi.ac.uk/efo/EFO_0005180,http://www.ebi.ac.uk/efo/EFO_0007728,http://www.ebi.ac.uk/efo/EFO_0000606	CD1 mus strain,FVB/NJ,C57BL/6J	TRUE
GSE213251	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022483	FVB	http://www.ebi.ac.uk/efo/EFO_0007728	FVB/NJ	FALSE
GSE271337	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0007728	FVB/NJ	http://www.ebi.ac.uk/efo/EFO_0007728	FVB/NJ	TRUE
GSE148029	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE198226	1	FALSE	http://gemma.msl.ubc.ca/ont/TGEMO_00172	5xFAD	http://gemma.msl.ubc.ca/ont/TGEMO_00172	5xFAD	TRUE
GSE157903	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE6503	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE117749	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE5663	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE223176	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE63290	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE75242	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE86082	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE140201	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE76999	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE37610	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE20160	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0004005,http://www.ebi.ac.uk/efo/EFO_0001332,http://www.ebi.ac.uk/efo/EFO_0001327,http://www.ebi.ac.uk/efo/EFO_0007726,http://www.ebi.ac.uk/efo/EFO_0000603,http://www.ebi.ac.uk/efo/EFO_0001329,http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0007735,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0007728,http://www.ebi.ac.uk/efo/EFO_0022387,http://www.ebi.ac.uk/efo/EFO_0007731	inbred Mus musculus strain,129S1/SvImJ,A/J,AKR/J,BALB/cByJ,C3H/HeJ,C57BL/6J,CBA/J,DBA/2J,FVB/NJ,SJL/J,WSB/EiJ			FALSE
GSE51160	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE150028	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0020093	C57BL/6NTac	FALSE
GSE117886	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	TRUE
GSE459	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE247628	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	TRUE
GSE214005	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022479	C57BL/6J,129T2/SvEmsJ	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022479	C57BL/6J,129T2/SvEmsJ	TRUE
GSE113672	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	FALSE
GSE205586	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE89562	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE78082	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE40982	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE74438	1	FALSE	http://gemma.msl.ubc.ca/ont/TGEMO_00174	APP/PS1	http://gemma.msl.ubc.ca/ont/TGEMO_00174	APP/PS1	TRUE
GSE9134	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6			FALSE
GSE74570	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE70383	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6			FALSE
GSE10533	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE210561	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE77705	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE40393	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	FALSE
GSE20396	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6			FALSE
GSE245362	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE215228	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE185221	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE106607	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE261887	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE178952	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0005181	C57BL	FALSE
GSE1571	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000604	C57BL/10			FALSE
GSE41042	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0005181	C57BL	FALSE
GSE245540	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0005184	C57BL/6,DBA/2J	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0005184	C57BL/6,DBA/2J	TRUE
GSE103892	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	http://www.ebi.ac.uk/efo/EFO_0009917	ICR/HaJ	FALSE
GSE38797	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	129 mouse strain,C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022482	C57BL/6J,129S/SvEv	FALSE
GSE54006	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE120485	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE19886	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0011030	C57BL/6,C57BL/6NCrl	http://www.ebi.ac.uk/efo/EFO_0007732	C57BL/6N	FALSE
GSE47098	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6,C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE36089	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE79239	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE108647	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE45700	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE192798	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE142208	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE173254	2	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6,C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE120310	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE207854	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	TRUE
GSE148410	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE83562	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE69374	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022478	BXD	http://www.ebi.ac.uk/efo/EFO_0022478	BXD	TRUE
GSE111159	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	TRUE
GSE42052	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE31607	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE44783	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	http://www.ebi.ac.uk/efo/EFO_0005180	CD1 mus strain	TRUE
GSE183612	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE74400	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022467	FVB/N			FALSE
GSE250068	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE79252	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE32966	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022463	C57BL/6,CBA	TRUE
GSE54729	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000600	C57BL/6,129X1/SvJ	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0005181	129 mouse strain,C57BL	FALSE
GSE19793	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0011030	C57BL/6NCrl	FALSE
GSE202594	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE112575	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	FALSE
GSE28540	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	TRUE
GSE142111	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE216727	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J			FALSE
GSE193717	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c			FALSE
GSE168137	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397,http://gemma.msl.ubc.ca/ont/TGEMO_00172	C57BL/6,5xFAD	http://gemma.msl.ubc.ca/ont/TGEMO_00172,http://www.ebi.ac.uk/efo/EFO_0000606	5xFAD,C57BL/6J	TRUE
GSE29632	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c			FALSE
GSE144032	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606,http://gemma.msl.ubc.ca/ont/TGEMO_00172	C57BL/6J,5xFAD	TRUE
GSE131162	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE69006	1	FALSE	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022467	BALB/c,129/Sv,C57BL/6,FVB/N	http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022467,http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0000599	BALB/c,FVB/N,C57BL/6,129/Sv	TRUE
GSE12421	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0001340,http://www.ebi.ac.uk/efo/EFO_0022397	B6C3F1,C57BL/6	TRUE
GSE6904	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE17794	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0001340	B6C3F1	http://www.ebi.ac.uk/efo/EFO_0001340	B6C3F1	TRUE
GSE254970	1	TRUE	http://gemma.msl.ubc.ca/ont/TGEMO_00039	B6129SF? with B6129SF1/J	http://gemma.msl.ubc.ca/ont/TGEMO_00173,http://gemma.msl.ubc.ca/ont/TGEMO_00039	3xTg-AD,B6129SF?	TRUE
GSE189118	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE79951	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0005181	C57BL	FALSE
GSE205759	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0011030	C57BL/6NCrl	http://www.ebi.ac.uk/efo/EFO_0007732	C57BL/6N	FALSE
GSE163770	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
GSE130705	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	TRUE
GSE210600	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0022397	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	FALSE
GSE85576	1	TRUE	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606	C57BL/6J	TRUE
